IdCFC;Situacao;Aprovados;NomeFantasia;RazaoSocial;CNPJ;Endereco;Numero;Bairro;Municipio;Telefone;Tipo;PessoaComDeficiencia;Recliclagem;Simulador
0000100717;Bloqueado;0;Centro De Formacao De Condutores A L Ltda Me;Centro De Formacao De Condutores A L Ltda Me;05957806000196;Rua Osvaldo Cruz;256;Centro;Monte Aprazivel;(017) 2751-020;Teorico;Nao;Sim;Nao
0000100535;Bloqueado;0;Centro De Formacao De Condutores A Lestetran Ltda;Centro De Formacao De Condutores A Lestetran Ltda;04118222000164;Av Jk De Oliveira;7792;Vl Tatetuba;Sao Jose Dos Campos;(012) 3902-7478;Teorico;Nao;Sim;Sim
0000161361;Bloqueado;0;Centro De Formacao De Condutores A Ltda;Centro De Formacao De Condutores A Ltda;07577710000128;Rua Governador Pedro De Toledo;47;Centro;Ribeirao Bonito;(016) 3344-1735;Teorico;Nao;Sim;Sim
0000701907;Baixada;0;Centro De Formacao De Condutores A Mazzi Ltda Me;Centro De Formacao De Condutores A Mazzi Ltda Me;00000000000000;Rua Das Americas;345;Sitio Paredao;Ferraz De Vasconcelos;(011) 4675-9786;Teorico;Nao;Nao;Sim
0028930122;Bloqueado;0;Centro De Formacao De Condutores A Mundial Ltda Me;Centro De Formacao De Condutores A Mundial Ltda Me;00000000000000;Rua Barra Funda;227;Barra Funda;Sao Paulo;(011) 8269-669;Teorico;Nao;Nao;Sim
0028480122;Bloqueado;0;Centro De Formacao De Condutores A Paulistano Ltda;Centro De Formacao De Condutores A Paulistano Ltda;03696402000160;R Itapura;456;Tatuape;Sao Paulo;(011) 3467-2575;Teorico;Nao;Nao;Nao
0000071942;Bloqueado;0;Centro De Formacao De Condutores A Ulisses Ltda Me;Centro De Formacao De Condutores A Ulisses Ltda Me;00000000000000;Rua Abolicao;151;Centro;Mineiros Do Tiete;(014) 3646-3194;Teorico;Nao;Nao;Sim
0002410535;Bloqueado;0;Centro De Formacao De Condutores A Valetran Ltda;Centro De Formacao De Condutores A Valetran Ltda;04098954000300;Av Pres Juscelino K Oliveira;7430;Vila Tatetuba;Sao Jose Dos Campos;(011) 3627-7000;Teorico;Nao;Nao;Nao
0000100969;Baixada;0;Centro De Formacao De Condutores Ab Aprovacao Ltda;Centro De Formacao De Condutores Ab Aprovacao Ltda;00000000000000;Rua Sete De Setembro;670;Centro;Bariri;(014) 3662-4859;Teorico e prático;Nao;Nao;Sim
0000940507;Baixada;0;Centro De Formacao De Condutores Abc;Centro De Formacao De Condutores Abc;00000000000000;Estrada Dos Casas;2052;Jd Ipe;Sao Bernardo Do Campo;(000) 0;Pratico;Nao;Nao;Sim
0009010122;Bloqueado;0;Centro De Formacao De Condutores Adjetiva Ltda Me;Centro De Formacao De Condutores Adjetiva Ltda Me;66853649000163;R Tuiuti;1894;Tatuape;Sao Paulo;(011) 2613-0320;Pratico;Nao;Nao;Nao
0000190213;Bloqueado;0;Centro De Formacao De Condutores Alfa Sc Ltda;Centro De Formacao De Condutores Alfa Sc Ltda;00000000000000;Av Dr Jose Ermirio De Moraes;2631;Centro;Itapeva;(015) 5221-659;Pratico;Nao;Nao;Sim
0000102096;Bloqueado;0;Centro De Formacao De Condutores Alfredinho;Centro De Formacao De Condutores Alfredinho;07426178000148;Rua Raimundo Santiago;93;Centro;Ibiuna;(015) 3241-6043;Teorico;Nao;Nao;Sim
0000100612;Baixada;0;Centro De Formacao De Condutores Alvorada Ltda;Centro De Formacao De Condutores Alvorada Ltda;00000000000000;Rua Barao Do Rio Branco;250;Centro;Tanabi;(017) 0;Teorico;Nao;Nao;Sim
0000070290;Baixada;0;Centro De Formacao De Condutores Anastacio Ltda;Centro De Formacao De Condutores Anastacio Ltda;00000000000000;Rua Dr Costa Manso;387;Centro;Santo Anastacio;(000) 0;Teorico;Nao;Nao;Sim
0001600003;Bloqueado;0;Centro De Formacao De Condutores Aracatuba Ltda Me;Centro De Formacao De Condutores Aracatuba Ltda Me;07225271000194;Rua Virgilio Ribeiro;58;Centro;Aracatuba;(018) 3609-2236;Teorico;Nao;Nao;Nao
0001001655;Baixada;100;Centro De Formacao De Condutores Atran Ltda Me;Centro De Formacao De Condutores Atran Ltda Me;13153161000167;Av Prof Jose Barreto;1219;Jd Dinorah;Cotia;(011) 4614-7000;Teorico;Nao;Sim;Nao
0000370976;Bloqueado;0;Centro De Formacao De Condutores Atual Ltda Me;Centro De Formacao De Condutores Atual Ltda Me;08636715000147;Al Prof Lucas Nogueira Garcez;2080;V N Aclimacao;Atibaia;(011) 4411-3215;Pratico;Nao;Nao;Nao
0000760101;Bloqueado;0;Centro De Formacao De Condutores B Amplitude Ltda;Centro De Formacao De Condutores B Amplitude Ltda;00000000000000;Rua Sao Sebastiao;1227;Centro;Ribeirao Preto;(016) 3610-3331;Pratico;Nao;Nao;Sim
0000402166;Bloqueado;0;Centro De Formacao De Condutores B Bj Ltda Me;Centro De Formacao De Condutores B Bj Ltda Me;07897536000109;Av Dr Alipio Ferreira;478;Centro;Piracaia;(011) 4036-3216;Pratico;Nao;Nao;Nao
0002080143;Baixada;0;Centro De Formacao De Condutores B Central Sc Ltda;Centro De Formacao De Condutores B Central Sc Ltda;00000000000000;Av Chico Julio;589;Imperador;Franca;(000) 0;Pratico;Nao;Nao;Sim
0000041697;Baixada;0;Centro De Formacao De Condutores B Lider Ltda Me;Centro De Formacao De Condutores B Lider Ltda Me;00000000000000;Rua Duque De Caxias;591;Centro;Nova Odessa;(019) 3466-1648;Pratico;Nao;Nao;Sim
0002651018;Baixada;0;Centro De Formacao De Condutores B Mais Ltda;Centro De Formacao De Condutores B Mais Ltda;02110131000157;Av Guarulhos;4359;Ponte Grande;Guarulhos;(011) 2421-9007;Pratico;Nao;Nao;Nao
0000641676;Baixada;0;Centro De Formacao De Condutores B Res - Ltda.;Centro De Formacao De Condutores B Res - Ltda.;00000000000000;Rua Sao Paulo;55;Centro;Itapecerica Da Serra;(011) 4668-2183;Pratico;Nao;Nao;Sim
0030400122;Baixada;0;Centro De Formacao De Condutores B Sao Jorge   Ltd;Centro De Formacao De Condutores B Sao Jorge   Ltd;00000000000000;Largo Ubirajara;78;Belenzinho;Sao Paulo;(011) 2855-3782;Pratico;Nao;Nao;Sim
0029110122;Baixada;0;Centro De Formacao De Condutores B Siga Ss Ltda;Centro De Formacao De Condutores B Siga Ss Ltda;03764542000129;Al Barao De Limeira;1227;Campos Eliseos;Sao Paulo;(011) 2824-9547;Pratico;Nao;Nao;Nao
0000072075;Bloqueado;0;Centro De Formacao De Condutores Barrinha Sc Ltda;Centro De Formacao De Condutores Barrinha Sc Ltda;03681720000158;Rua Domingos Goncalves;328;Centro;Barrinha;(016) 6431-851;Teorico;Nao;Sim;Sim
0000011431;Bloqueado;0;Centro De Formacao De Condutores Bertolin Sc Ltda;Centro De Formacao De Condutores Bertolin Sc Ltda;03564188000199;Rua Armindo De Barros Rangel;519;Centro;Ibira;(017) 3551-1855;Teorico;Nao;Nao;Nao
0000162334;Baixada;0;Centro De Formacao De Condutores Biritiba Mirim Lt;Centro De Formacao De Condutores Biritiba Mirim Lt;00000000000000;Rua Jose Oliva Melo;132;Centro;Biritiba-mirim;(011) 4692-3063;Pratico;Nao;Nao;Sim
0000761655;Bloqueado;0;Centro De Formacao De Condutores Casteli Ltda Me;Centro De Formacao De Condutores Casteli Ltda Me;07568738000107;Av Joaquim Barreto;120;Centro;Cotia;(011) 4616-0050;Teorico;Nao;Nao;Nao
0000282166;Baixada;0;Centro De Formacao De Condutores Cat "a" Dede Ltda;Centro De Formacao De Condutores Cat "a" Dede Ltda;00000000000000;Av Dr Valentin Del Nero;88;Centro;Piracaia;(011) 4036-3501;Teorico;Nao;Nao;Sim
0000190255;Bloqueado;0;Centro De Formacao De Condutores Cfc Ab D Capri Lt;Centro De Formacao De Condutores Cfc Ab D Capri Lt;10647350000106;Rua Dr Carlos De Campos;220;Centro;Getulina;(014) 3552-3099;Teorico e prático;Nao;Nao;Nao
0000010535;Bloqueado;0;Centro De Formacao De Condutores Cfc Sjcampos;Centro De Formacao De Condutores Cfc Sjcampos;00000000000000;Rua Maria Luiza G Medeiros;70;Vl Santa Luzia;Sao Jose Dos Campos;(012) 3421-037;Teorico;Nao;Nao;Sim
0000881662;Baixada;0;Centro De Formacao De Condutores Classe A Sc Ltda;Centro De Formacao De Condutores Classe A Sc Ltda;00000000000000;Rua Antonio Dias Adorno;160;Vl Nogueira;Diadema;(011) 4076-1504;Pratico;Nao;Nao;Sim
0000041907;Bloqueado;0;Centro De Formacao De Condutores Condutora Sc Ltda;Centro De Formacao De Condutores Condutora Sc Ltda;00000000000000;Av Brasil;616;V Correa;Ferraz De Vasconcelos;(011) 4678-1700;Pratico;Nao;Nao;Sim
0000641655;Baixada;0;Centro De Formacao De Condutores Cotitran Ltda;Centro De Formacao De Condutores Cotitran Ltda;00000000000000;Rua Zacarias Antonio Da Silva;68;Portao;Cotia;(011) 4243-1527;Teorico;Nao;Nao;Sim
0029020122;Baixada;0;Centro De Formacao De Condutores Datatran Ltda;Centro De Formacao De Condutores Datatran Ltda;00000000000000;R Domingos De Moraes;1845;Vila Mariana;Sao Paulo;(011) 5539-1229;Teorico;Nao;Nao;Sim
0000041431;Bloqueado;0;Centro De Formacao De Condutores De Ibira S/c Ltda;Centro De Formacao De Condutores De Ibira S/c Ltda;03713170000101;R Joao Batista Fernandes;657;Centro;Ibira;(017) 5511-204;Teorico;Nao;Nao;Nao
0000010129;Bloqueado;0;Centro De Formacao De Condutores De Sorocaba Ltda;Centro De Formacao De Condutores De Sorocaba Ltda;00000000000000;R Newton Prado;193;Vl Sta Maria;Sorocaba;(015) 2116-521;Pratico;Nao;Nao;Sim
0000281851;Bloqueado;0;Centro De Formacao De Condutores De Votorantim S/c;Centro De Formacao De Condutores De Votorantim S/c;00000000000000;R Joao Walter;162;Centro;Votorantim;(015) 2475-246;Teorico;Nao;Nao;Sim
0003731018;Baixada;0;Centro De Formacao De Condutores Destak S/c Ltda;Centro De Formacao De Condutores Destak S/c Ltda;00000000000000;Estrada Das Lavras;169;Jd Andorinhas;Guarulhos;(011) 6467-8734;Pratico;Nao;Nao;Sim
0000342047;Bloqueado;0;Centro De Formacao De Condutores Dias E Lima Ltda;Centro De Formacao De Condutores Dias E Lima Ltda;13088552000145;Av Dezenove De Maio;133;Jd Albatroz;Bertioga;(013) 3317-6109;Teorico;Nao;Sim;Sim
0000162089;Baixada;0;Centro De Formacao De Condutores Direcao Certa Ss;Centro De Formacao De Condutores Direcao Certa Ss;00000000000000;Rua Dezenove De Setembro;244;Centro;Guararema;(011) 4693-5292;Teorico;Nao;Nao;Sim
0000821767;Bloqueado;0;Centro De Formacao De Condutores Dj Free Ltda Me;Centro De Formacao De Condutores Dj Free Ltda Me;08721810000149;Rua Candido Portinari;139;Vl Cerc Grande;Embu Das Artes;(011) 3627-7000;Pratico;Nao;Nao;Nao
0000161662;Bloqueado;0;Centro De Formacao De Condutores Do Sete Sc Ltda;Centro De Formacao De Condutores Do Sete Sc Ltda;03636741000151;Rua Natal;269;P Sete Setembro;Diadema;(011) 7640-5776;Teorico;Nao;Nao;Nao
0000400759;Baixada;0;Centro De Formacao De Condutores Duzinho Ltda-epp;Centro De Formacao De Condutores Duzinho Ltda-epp;00000000000000;R Treze De Fevereiro;340;Centro;Tatui;(015) 3305-3007;Teorico;Nao;Nao;Sim
0000311641;Bloqueado;0;Centro De Formacao De Condutores Elda Ltda Me;Centro De Formacao De Condutores Elda Ltda Me;13578644000103;Rua Coronel Antonio Jacinto;1291;Centro;Patrocinio Paulista;(016) 3145-2179;Pratico;Nao;Nao;Nao
0000161907;Bloqueado;0;Centro De Formacao De Condutores Elluz Lt Me;Centro De Formacao De Condutores Elluz Lt Me;01103765000110;Av Janio Quadros;1024;Pq S Francisco;Ferraz De Vasconcelos;(011) 4678-3371;Pratico;Nao;Nao;Nao
0000791655;Bloqueado;0;Centro De Formacao De Condutores Espinosa;Centro De Formacao De Condutores Espinosa;07426975000125;Rua Lopes De Camargo;44;Centro;Cotia;(011) 4616-5694;Pratico;Nao;Nao;Nao
0000191312;Baixada;0;Centro De Formacao De Condutores Estancia S/c Ltda;Centro De Formacao De Condutores Estancia S/c Ltda;00000000000000;R Joao D De Oliveira;257;Centro;Ribeirao Pires;(011) 4828-4135;Teorico;Nao;Nao;Sim
0000040395;Bloqueado;0;Centro De Formacao De Condutores Estrela Ltda Me;Centro De Formacao De Condutores Estrela Ltda Me;00000000000000;Rua Inacio Antonio;462;Centro;Santa Barbara Doeste;(019) 3455-2493;Pratico;Nao;Nao;Sim
0000581655;Baixada;0;Centro De Formacao De Condutores Executiva Ltda;Centro De Formacao De Condutores Executiva Ltda;00000000000000;Rua Dos Manacas;478;Jd Da Gloria;Cotia;(011) 4612-9486;Pratico;Nao;Nao;Sim
0000671655;Baixada;60;Centro De Formacao De Condutores Executiva Ltda;Centro De Formacao De Condutores Executiva Ltda;00000000000000;Praca Niso Viana;114;Granja Viana;Cotia;(011) 4702-2141;Pratico;Nao;Nao;Sim
0005681018;Baixada;0;Centro De Formacao De Condutores Expansao Ltda;Centro De Formacao De Condutores Expansao Ltda;11723086000288;Av Emilio Ribas;664;Vila Tijuco;Guarulhos;(011) 2451-8397;Pratico;Nao;Nao;Nao
0000071417;Baixada;0;Centro De Formacao De Condutores F.d.a. Ss Ltda.;Centro De Formacao De Condutores F.d.a. Ss Ltda.;05909928000107;Rua Tiradentes;1245;Centro;Potirendaba;(017) 3249-3060;Teorico;Nao;Sim;Nao
0000071907;Bloqueado;0;Centro De Formacao De Condutores Fatima Sc Ltda;Centro De Formacao De Condutores Fatima Sc Ltda;74505389000163;Rua Carlos Gomes;7;Centro;Ferraz De Vasconcelos;(011) 4678-3706;Pratico;Nao;Nao;Nao
0001541081;Baixada;0;Centro De Formacao De Condutores Gentil E Gentil;Centro De Formacao De Condutores Gentil E Gentil;00000000000000;Rua Antonio Agu;1262;Centro;Osasco;(011) 3627-7000;Pratico;Nao;Nao;Sim
0005920703;Bloqueado;0;Centro De Formacao De Condutores Giovanna Ltda;Centro De Formacao De Condutores Giovanna Ltda;02463048000161;Rua 31 De Marco;88;Belas Artes;Itanhaem;(013) 3426-3148;Pratico;Nao;Nao;Nao
0000761515;Bloqueado;0;Centro De Formacao De Condutores Gordo Sc Ltda;Centro De Formacao De Condutores Gordo Sc Ltda;03618787000148;Av Jovina De Carvalho Dau;191;Pq Stos Dumont;Taboao Da Serra;(011) 4701-3691;Pratico;Nao;Nao;Nao
